individual,f1,elapsed_time
"[0.2336112266383128, 0.9435546860300945, 0.49889160999649906, 0.8827785741589118, 0.4790309299601545, 0.08772155105900747, 0.38301527602401386, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.469021
"[0.1981330351805196, 0.9435546860300945, 0.49889160999649906, 0.8827785741589118, 0.0840394242281004, 0.5861187522025454, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.474126
"[0.1981330351805196, 0.8092986652910079, 0.09197863865701827, 0.8472754346531344, 0.8088872084882102, 0.12252765925747389, 0.9422806610241153, 0.0506377009152561, 0.9971614261304739, 0.19775033669543318]",0.42146644095232955,0.470069
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.5861187522025454, 0.9174285815115801, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.474296
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.4266640184283793, 0.35394325267312, 0.08772155105900747, 0.38301527602401386, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.42146644095232955,0.453573
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.0840394242281004, 0.9260419517816366, 0.304214982885023, 0.8318998346876566, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.510399
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.8524821856611486, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.6426525256384351, 0.7971979418830131]",0.43199275674180326,0.47781
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.0840394242281004, 0.8075969046805415, 0.304214982885023, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.475255
"[0.845504235623473, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.42071456125308143,0.455335
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.469958
"[0.1981330351805196, 0.40058180967151924, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.467408
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.32625156877977934, 0.35828744593735573]",0.42071456125308143,0.483815
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.0840394242281004, 0.5861187522025454, 0.5054277638607758, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.461406
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.8524821856611486, 0.09042088804852488, 0.9083042158719234, 0.2749817690242421, 0.4460114306466564, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.466268
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.10897283371843802, 0.9260419517816366, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.474959
"[0.6169771644904075, 0.8092986652910079, 0.09197863865701827, 0.8472754346531344, 0.8088872084882102, 0.12252765925747389, 0.9422806610241153, 0.0506377009152561, 0.6426525256384351, 0.7971979418830131]",0.43199275674180326,0.468591
"[0.1981330351805196, 0.9435546860300945, 0.49889160999649906, 0.8827785741589118, 0.4790309299601545, 0.08772155105900747, 0.38301527602401386, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.479519
"[0.2336112266383128, 0.9435546860300945, 0.49889160999649906, 0.8827785741589118, 0.4790309299601545, 0.9083042158719234, 0.2749817690242421, 0.4460114306466564, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.457377
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.5861187522025454, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.50288
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.42071456125308143,0.525492
"[0.2336112266383128, 0.9435546860300945, 0.49889160999649906, 0.4266640184283793, 0.35394325267312, 0.08772155105900747, 0.38301527602401386, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.478447
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.9083042158719234, 0.304214982885023, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.466073
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.501877
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.5054277638607758, 0.637215680032692, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.482493
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.496615
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.45275785231557386]",0.42071456125308143,0.466073
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.470792
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.43199275674180326,0.492312
"[0.2336112266383128, 0.662443928153949, 0.13070828644016186, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.487765
"[0.2336112266383128, 0.9435546860300945, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.463962
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.9375748980394379, 0.35394325267312, 0.9083042158719234, 0.2749817690242421, 0.4460114306466564, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.509272
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.0749871806934489, 0.32625156877977934, 0.35828744593735573]",0.43199275674180326,0.519036
"[0.062282863519958154, 0.9435546860300945, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.530215
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.462004
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.513448
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.4266640184283793, 0.35394325267312, 0.9083042158719234, 0.2749817690242421, 0.0749871806934489, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.481161
"[0.845504235623473, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.42071456125308143,0.489422
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.43199275674180326,0.465055
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.9083042158719234, 0.2749817690242421, 0.4460114306466564, 0.6426525256384351, 0.35828744593735573]",0.42071456125308143,0.47861
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.10897283371843802, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.19775033669543318]",0.42071456125308143,0.50208
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.4266640184283793, 0.35394325267312, 0.9083042158719234, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.7971979418830131]",0.42071456125308143,0.49348
"[0.2336112266383128, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.457428
"[0.062282863519958154, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.475292
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.9260419517816366, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.485275
"[0.1981330351805196, 0.9435546860300945, 0.6862852620355602, 0.9375748980394379, 0.10897283371843802, 0.9260419517816366, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.47787
"[0.6169771644904075, 0.6472784004740801, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.4460114306466564, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.48067
"[0.845504235623473, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.43199275674180326,0.475924
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.2916760240569035, 0.8509137057886191, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.473492
"[0.2336112266383128, 0.9435546860300945, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.43199275674180326,0.49106
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.8509137057886191, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.506785
"[0.845504235623473, 0.662443928153949, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.42146644095232955,0.482643
"[0.1981330351805196, 0.40058180967151924, 0.13611184641671903, 0.9375748980394379, 0.10897283371843802, 0.9260419517816366, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.478747
"[0.2336112266383128, 0.9435546860300945, 0.13070828644016186, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.43199275674180326,0.484221
"[0.845504235623473, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.39435128923379237, 0.5918957633362765]",0.42071456125308143,0.481265
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.9174285815115801, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.459839
"[0.2336112266383128, 0.9435546860300945, 0.13611184641671903, 0.7701466201596561, 0.10897283371843802, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.42071456125308143,0.470653
"[0.845504235623473, 0.662443928153949, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.43199275674180326,0.477924
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.4266640184283793, 0.35394325267312, 0.5807706273762658, 0.5054277638607758, 0.637215680032692, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.481878
