individual,f1,elapsed_time
"[0.8071282732743802, 0.7297317866938179, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.577352145256762]",0.4866380597959544,0.788514
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.897822883602477, 0.3785343772083535, 0.552040631273227, 0.8294046642529949, 0.6185197523642461, 0.09090941217379389, 0.04711637542473457]",0.5120652641705273,0.793754
"[0.7045718362149235, 0.045824383655662215, 0.22789827565154686, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.2204406220406967, 0.2779736031100921, 0.6356844442644002, 0.36483217897008424]",0.500940229361282,0.783237
"[0.5613681341631508, 0.26274160852293527, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.2204406220406967, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.4880245474053523,0.788221
"[0.8058192518328079, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.4967213488266119,0.765488
"[0.5613681341631508, 0.62744604170309, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.5034604187235766,0.759879
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.897822883602477, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5140905293536873,0.794369
"[0.8058192518328079, 0.6981393949882269, 0.3402505165179919, 0.28938796360210717, 0.0797919769236275, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.6356844442644002, 0.6037260313668911]",0.48435710488342065,0.769067
"[0.8058192518328079, 0.6981393949882269, 0.5845859902235405, 0.897822883602477, 0.3785343772083535, 0.23279088636103018, 0.10100142940972912, 0.2779736031100921, 0.6356844442644002, 0.6037260313668911]",0.49456064403432826,0.769517
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.897822883602477, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.5272122224753805,0.769444
"[0.10964913035065915, 0.62744604170309, 0.3402505165179919, 0.28938796360210717, 0.0797919769236275, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.501395070167,0.772996
"[0.5613681341631508, 0.26274160852293527, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.10100142940972912, 0.2779736031100921, 0.6356844442644002, 0.04711637542473457]",0.5112716133768765,0.772596
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.4812373774602876,0.763301
"[0.21098284358632646, 0.9429097143350544, 0.8763676264726689, 0.9731157639793706, 0.3785343772083535, 0.552040631273227, 0.8294046642529949, 0.6185197523642461, 0.8617069003107772, 0.04711637542473457]",0.49201235411761723,0.79153
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.39940050514039727, 0.21932075915728333, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5030705551758183,0.781955
"[0.21863797480360336, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.4812381965013544,0.767113
"[0.21863797480360336, 0.5053552881033624, 0.026535969683863625, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.09090941217379389, 0.006498759678061017]",0.4903573997382046,0.7676
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.897822883602477, 0.39940050514039727, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.5027920812131338,0.76289
"[0.21098284358632646, 0.9429097143350544, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.552040631273227, 0.8294046642529949, 0.6185197523642461, 0.8617069003107772, 0.24662750769398345]",0.512753094858358,0.769462
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5194921647553227,0.76997
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5012381965013544,0.771798
"[0.21098284358632646, 0.9429097143350544, 0.8763676264726689, 0.9731157639793706, 0.3785343772083535, 0.552040631273227, 0.8294046642529949, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.5201781389500688,0.777017
"[0.21863797480360336, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.21932075915728333, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.48525936052251845,0.913741
"[0.10964913035065915, 0.62744604170309, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.49165584787875816,0.774187
"[0.21863797480360336, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.04711637542473457]",0.4964567985620617,0.779055
"[0.8058192518328079, 0.6981393949882269, 0.3402505165179919, 0.28938796360210717, 0.6498844377795232, 0.23279088636103018, 0.10100142940972912, 0.2779736031100921, 0.6356844442644002, 0.6037260313668911]",0.48996076048707626,0.772211
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.04711637542473457]",0.5071641224272804,0.778631
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.9731157639793706, 0.3785343772083535, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.510684792790056,0.812277
"[0.21863797480360336, 0.6981393949882269, 0.3402505165179919, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5110766816029975,0.771078
"[0.21863797480360336, 0.26274160852293527, 0.8763676264726689, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.4804141667299562,0.764965
"[0.21863797480360336, 0.5053552881033624, 0.3402505165179919, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.10100142940972912, 0.2779736031100921, 0.8094304566778266, 0.006498759678061017]",0.5040405728125027,0.766218
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.65543866529488, 0.21932075915728333, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.4856474519632414,0.770436
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.2779736031100921, 0.6356844442644002, 0.006498759678061017]",0.5168977156696455,0.774174
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.65543866529488, 0.21932075915728333, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5174238626870207,0.770702
"[0.21863797480360336, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.5001605022657654,0.769248
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.46466367940052145,0.775286
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.28938796360210717, 0.0797919769236275, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.4892228044859624,0.768529
"[0.8058192518328079, 0.26274160852293527, 0.5845859902235405, 0.897822883602477, 0.3785343772083535, 0.552040631273227, 0.8294046642529949, 0.6185197523642461, 0.6356844442644002, 0.6037260313668911]",0.5184642582888197,0.774007
"[0.10964913035065915, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.21932075915728333, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5069810890863524,0.769904
