Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.3281775910227568}, 'feature_selection_params': {'k': 25}, 'classifier_params': {'n_estimators': 41, 'max_depth': 10, 'min_samples_split': 9, 'random_state': 42}}",0.0673055648803711,0.6923076923076923,0.6371118339249676
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 16}, 'classifier_params': {'n_estimators': 41, 'max_depth': 8, 'min_samples_split': 4, 'random_state': 42}}",0.06312704086303711,0.6153846153846154,0.6343366778149386
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.4523156469411189}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'n_estimators': 43, 'max_depth': 11, 'min_samples_split': 5, 'random_state': 42}}",0.05973362922668457,0.6043956043956044,0.5533046663481446
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 32}, 'classifier_params': {'n_estimators': 30, 'max_depth': 1, 'min_samples_split': 15, 'random_state': 42}}",0.03600025177001953,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 34}, 'classifier_params': {'n_estimators': 12, 'max_depth': 14, 'min_samples_split': 2, 'random_state': 42}}",0.03359627723693848,0.7032967032967034,0.7157402052138895
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 33}, 'classifier_params': {'n_estimators': 68, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42}}",0.08655691146850586,0.6703296703296703,0.5980978023758773
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 40}, 'classifier_params': {'n_estimators': 41, 'max_depth': 7, 'min_samples_split': 10, 'random_state': 42}}",0.07625293731689453,0.6923076923076923,0.631192742348929
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 32}, 'classifier_params': {'n_estimators': 18, 'max_depth': 5, 'min_samples_split': 15, 'random_state': 42}}",0.030576467514038086,0.6703296703296703,0.6119401066769489
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 36}, 'classifier_params': {'n_estimators': 37, 'max_depth': 14, 'min_samples_split': 5, 'random_state': 42}}",0.07420873641967773,0.7142857142857143,0.6727046305993676
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 33}, 'classifier_params': {'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 10, 'random_state': 42}}",0.05750679969787598,0.6593406593406593,0.5732837055417701
