Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 17}, 'classifier_params': {'C': 0.4689734537496898, 'kernel': 'poly', 'gamma': 'scale', 'tol': 1e-07, 'random_state': 42}}",0.029675960540771484,0.6263736263736264,0.5409629331707253
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 25}, 'classifier_params': {'C': 1.2557239117157772, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.039369821548461914,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 24}, 'classifier_params': {'C': 0.7569867484443557, 'kernel': 'linear', 'gamma': 'scale', 'tol': 0.001, 'random_state': 42}}",0.32166028022766113,0.6813186813186813,0.7115444468385647
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 27}, 'classifier_params': {'C': 0.4415456417125667, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.01570868492126465,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.41964571777743476}, 'feature_selection_params': {'k': 49}, 'classifier_params': {'C': 0.8863094128058002, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.046807289123535156,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.005025424162970249}, 'feature_selection_params': {'k': 44}, 'classifier_params': {'C': 0.4158652350920511, 'kernel': 'poly', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.017414569854736328,0.6153846153846154,0.5458277985750514
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.4758029780568709}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'C': 0.5187336796410156, 'kernel': 'poly', 'gamma': 'auto', 'tol': 1e-06, 'random_state': 42}}",0.06292605400085449,0.4175824175824176,0.6354145854145853
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 24}, 'classifier_params': {'C': 1.908862315298781, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.03453850746154785,0.6813186813186813,0.648938275611293
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 14}, 'classifier_params': {'C': 0.6410001835999634, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 1e-07, 'random_state': 42}}",0.021528959274291992,0.6043956043956044,0.4886306736741519
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 30}, 'classifier_params': {'C': 1.1660187725850313, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.021778583526611328,0.7362637362637363,0.7393023598096453
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 10}, 'classifier_params': {'C': 1.1098331606961462, 'kernel': 'linear', 'gamma': 'scale', 'tol': 1e-05, 'random_state': 42}}",0.021068096160888672,0.6153846153846154,0.5440786581839213
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'C': 1.5436436871114645, 'kernel': 'linear', 'gamma': 'scale', 'tol': 1e-06, 'random_state': 42}}",207.54407930374146,0.5934065934065934,0.6013404552104242
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 13}, 'classifier_params': {'C': 0.958332038596924, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 0.0001, 'random_state': 42}}",0.03168368339538574,0.6263736263736264,0.5079286522301228
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 15}, 'classifier_params': {'C': 1.289660521023849, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.019536495208740234,0.6043956043956044,0.6343021763520672
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 35}, 'classifier_params': {'C': 0.20527539518201854, 'kernel': 'sigmoid', 'gamma': 'scale', 'tol': 1e-07, 'random_state': 42}}",0.018519878387451172,0.5714285714285714,0.44956379498364224
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 21}, 'classifier_params': {'C': 0.26489013498534075, 'kernel': 'poly', 'gamma': 'scale', 'tol': 1e-06, 'random_state': 42}}",0.026641845703125,0.6263736263736264,0.5097782624500181
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 20}, 'classifier_params': {'C': 0.1909449439514868, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 1e-06, 'random_state': 42}}",0.027578115463256836,0.5824175824175825,0.4598049009813716
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 47}, 'classifier_params': {'C': 1.7008981044557827, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.019232988357543945,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 28}, 'classifier_params': {'C': 0.11349171019710069, 'kernel': 'poly', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.021617889404296875,0.6043956043956044,0.5295090112471205
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 31}, 'classifier_params': {'C': 0.3989087209881873, 'kernel': 'poly', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.031687021255493164,0.6043956043956044,0.5655114116652579
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 14}, 'classifier_params': {'C': 0.7286678506358935, 'kernel': 'sigmoid', 'gamma': 'scale', 'tol': 1e-05, 'random_state': 42}}",0.0180206298828125,0.5604395604395604,0.4087593565854436
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 25}, 'classifier_params': {'C': 1.66252960534927, 'kernel': 'poly', 'gamma': 'scale', 'tol': 1e-06, 'random_state': 42}}",0.02003931999206543,0.6263736263736264,0.513214593115132
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.3246646620710856}, 'feature_selection_params': {'k': 33}, 'classifier_params': {'C': 1.4382100377467018, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 1e-05, 'random_state': 42}}",0.06085085868835449,0.6813186813186813,0.6107377885622102
