Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 48}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 6, 'random_state': 42}}",0.0179746150970459,0.6813186813186813,0.6920940170940171
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 23}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 5, 'random_state': 42}}",0.016736507415771484,0.5824175824175825,0.4996728934782032
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.8564196693026876}, 'feature_selection_params': {'k': 37}, 'classifier_params': {'max_depth': 1, 'min_samples_split': 11, 'random_state': 42}}",0.013039827346801758,0.5494505494505495,0.42855581918081925
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.21522690800408406}, 'feature_selection_params': {'k': 15}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 11, 'random_state': 42}}",0.014023065567016602,0.6043956043956044,0.510258025415282
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 38}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 18, 'random_state': 42}}",0.018625497817993164,0.6593406593406593,0.654714316667873
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 39}, 'classifier_params': {'max_depth': 8, 'min_samples_split': 9, 'random_state': 42}}",0.021367549896240234,0.7032967032967034,0.6756543026652262
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 21}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 12, 'random_state': 42}}",0.017855405807495117,0.7142857142857143,0.7318505024387377
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.5290704407387364}, 'feature_selection_params': {'k': 37}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 16, 'random_state': 42}}",0.01900315284729004,0.6923076923076923,0.6988577838201898
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 42}, 'classifier_params': {'max_depth': 1, 'min_samples_split': 7, 'random_state': 42}}",0.023647785186767578,0.5494505494505495,0.42855581918081925
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 37}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 15, 'random_state': 42}}",0.0060062408447265625,0.6373626373626373,0.6293184529443758
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 42}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 14, 'random_state': 42}}",0.015672683715820312,0.6813186813186813,0.6917895917895918
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 20}, 'classifier_params': {'max_depth': 9, 'min_samples_split': 19, 'random_state': 42}}",0.016362667083740234,0.7032967032967034,0.6684981684981685
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 49}, 'classifier_params': {'max_depth': 1, 'min_samples_split': 4, 'random_state': 42}}",0.03125643730163574,0.5494505494505495,0.42855581918081925
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 45}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 4, 'random_state': 42}}",0.0,0.5824175824175825,0.5486239424292522
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 46}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 6, 'random_state': 42}}",0.015007972717285156,0.5824175824175825,0.5486239424292522
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.9231803845038643}, 'feature_selection_params': {'k': 19}, 'classifier_params': {'max_depth': 9, 'min_samples_split': 3, 'random_state': 42}}",0.02774214744567871,0.6263736263736264,0.6934268838819337
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 19}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 19, 'random_state': 42}}",0.017673492431640625,0.6703296703296703,0.627710384853242
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 42}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 13, 'random_state': 42}}",0.03058028221130371,0.6813186813186813,0.6896250896250895
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.09720207814116855}, 'feature_selection_params': {'k': 30}, 'classifier_params': {'max_depth': 1, 'min_samples_split': 11, 'random_state': 42}}",0.011527776718139648,0.5494505494505495,0.42855581918081925
